activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,day,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Eday,ta850,r1i1p1f1,r1i1p1f1,air_temperature,Air Temperature,K,1,,1850-01-01 12:00:00,2014-12-31 12:00:00,1850-01-01 12:00:00-2014-12-31 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Eday/ta850/gr/v20210216/ta850_Eday_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_18500101-20141231.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,chl,r1i1p1f1,r1i1p1f1,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in sea water,kg m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/chl/gn/v20210216/chl_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,chl,r1i1p1f1,r1i1p1f1,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in sea water,kg m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/chl/gn/v20210216/chl_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,chlos,r1i1p1f1,r1i1p1f1,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,Surface Mass Concentration of Total Phytoplankton expressed as Chlorophyll in sea water,kg m-3,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/chlos/gn/v20210216/chlos_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,co3os,r1i1p1f1,r1i1p1f1,mole_concentration_of_carbonate_expressed_as_carbon_in_sea_water,Surface Carbonate Ion Concentration,mol m-3,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/co3os/gn/v20210216/co3os_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,dfe,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_iron_in_sea_water,Dissolved Iron Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/dfe/gn/v20210216/dfe_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,dfe,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_iron_in_sea_water,Dissolved Iron Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/dfe/gn/v20210216/dfe_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,dpco2,r1i1p1f1,r1i1p1f1,surface_carbon_dioxide_partial_pressure_difference_between_sea_water_and_air,Delta PCO2,Pa,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/dpco2/gn/v20210216/dpco2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,epc100,r1i1p1f1,r1i1p1f1,sinking_mole_flux_of_particulate_organic_matter_expressed_as_carbon_in_sea_water,Downward Flux of Particulate Organic Carbon,mol m-2 s-1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/epc100/gn/v20210216/epc100_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,fgco2,r1i1p1f1,r1i1p1f1,surface_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon,Surface Downward Flux of Total CO2,kg m-2 s-1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/fgco2/gn/v20210216/fgco2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,intpn2,r1i1p1f1,r1i1p1f1,tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_fixation,Nitrogen Fixation Rate in Ocean,mol m-2 s-1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/intpn2/gn/v20210216/intpn2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,intpp,r1i1p1f1,r1i1p1f1,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_phytoplankton,Primary Organic Carbon Production by All Types of Phytoplankton,mol m-2 s-1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/intpp/gn/v20210216/intpp_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,mlotst,r1i1p1f1,r1i1p1f1,ocean_mixed_layer_thickness_defined_by_sigma_t,Ocean Mixed Layer Thickness Defined by Sigma T,m,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/mlotst/gn/v20210216/mlotst_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,no3,r1i1p1f1,r1i1p1f1,mole_concentration_of_nitrate_in_sea_water,Dissolved Nitrate Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/no3/gn/v20210216/no3_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,no3,r1i1p1f1,r1i1p1f1,mole_concentration_of_nitrate_in_sea_water,Dissolved Nitrate Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/no3/gn/v20210216/no3_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,no3os,r1i1p1f1,r1i1p1f1,mole_concentration_of_nitrate_in_sea_water,Surface Dissolved Nitrate Concentration,mol m-3,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/no3os/gn/v20210216/no3os_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,o2,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,Dissolved Oxygen Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/o2/gn/v20210216/o2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,o2,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,Dissolved Oxygen Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/o2/gn/v20210216/o2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,o2min,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_at_shallowest_local_minimum_in_vertical_profile,Oxygen Minimum Concentration,mol m-3,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/o2min/gn/v20210216/o2min_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,phos,r1i1p1f1,r1i1p1f1,sea_water_ph_reported_on_total_scale,Surface pH,1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/phos/gn/v20210216/phos_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,phyc,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,Phytoplankton Carbon Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/phyc/gn/v20210216/phyc_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,phyc,r1i1p1f1,r1i1p1f1,mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water,Phytoplankton Carbon Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/phyc/gn/v20210216/phyc_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,po4,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water,Total Dissolved Inorganic Phosphorus Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/po4/gn/v20210216/po4_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,po4,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water,Total Dissolved Inorganic Phosphorus Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/po4/gn/v20210216/po4_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,po4os,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water,mole_concentration_of_dissolved_inorganic_phosphorous_in_sea_water,mol m-3,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/po4os/gn/v20210216/po4os_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,rsntds,r1i1p1f1,r1i1p1f1,net_downward_shortwave_flux_at_sea_water_surface,Net Downward Shortwave Radiation at Sea Water Surface,W m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/rsntds/gn/v20210216/rsntds_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,si,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_silicon_in_sea_water,Total Dissolved Inorganic Silicon Concentration,mol m-3,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/si/gn/v20210216/si_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,si,r1i1p1f1,r1i1p1f1,mole_concentration_of_dissolved_inorganic_silicon_in_sea_water,Total Dissolved Inorganic Silicon Concentration,mol m-3,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/si/gn/v20210216/si_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,so,r1i1p1f1,r1i1p1f1,sea_water_salinity,Sea Water Salinity,0.001,75,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/so/gn/v20210216/so_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-194912.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,so,r1i1p1f1,r1i1p1f1,sea_water_salinity,Sea Water Salinity,0.001,75,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/so/gn/v20210216/so_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_195001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocnBgchem,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,spco2,r1i1p1f1,r1i1p1f1,surface_partial_pressure_of_carbon_dioxide_in_sea_water,Surface Aqueous Partial Pressure of CO2,Pa,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/spco2/gn/v20210216/spco2_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,tauuo,r1i1p1f1,r1i1p1f1,surface_downward_x_stress,Surface Downward X Stress,N m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/tauuo/gn/v20210216/tauuo_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,native ocean tri-polar grid with 105 k ocean cells,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,ocean,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Omon,tauvo,r1i1p1f1,r1i1p1f1,surface_downward_y_stress,Surface Downward Y Stress,N m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Omon/tauvo/gn/v20210216/tauvo_Omon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_185001-201412.nc,v20210216
