activity_id,institution_id,member_id,realm,variable_id,table_id,source_id,source_type,experiment_id,variant_label,grid_label,time_range,chunk_freq,frequency,variable,assoc_files,file_name,path
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,hght,,atmos.201001-201412.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,omega,,atmos.201001-201412.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,slp,,atmos.201001-201412.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,t_ref,,atmos.201001-201412.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,t_surf,,atmos.201001-201412.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,temp,,atmos.201001-201412.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,ucomp,,atmos.201001-201412.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,201001-201412,5yr,mon,vcomp,,atmos.201001-201412.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/DO_NOT_USE/atmos.201001-201412.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,hght,,atmos.185001-185412.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,omega,,atmos.185001-185412.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,slp,,atmos.185001-185412.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,t_ref,,atmos.185001-185412.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,t_surf,,atmos.185001-185412.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,temp,,atmos.185001-185412.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,ucomp,,atmos.185001-185412.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185001-185412,5yr,mon,vcomp,,atmos.185001-185412.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,hght,,atmos.185501-185912.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,omega,,atmos.185501-185912.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,slp,,atmos.185501-185912.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,t_ref,,atmos.185501-185912.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,t_surf,,atmos.185501-185912.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,temp,,atmos.185501-185912.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,ucomp,,atmos.185501-185912.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,185501-185912,5yr,mon,vcomp,,atmos.185501-185912.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,hght,,atmos.186001-186412.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,omega,,atmos.186001-186412.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,slp,,atmos.186001-186412.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,t_ref,,atmos.186001-186412.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,t_surf,,atmos.186001-186412.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,temp,,atmos.186001-186412.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,ucomp,,atmos.186001-186412.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186001-186412,5yr,mon,vcomp,,atmos.186001-186412.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,hght,,atmos.186501-186912.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,omega,,atmos.186501-186912.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,slp,,atmos.186501-186912.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,t_ref,,atmos.186501-186912.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,t_surf,,atmos.186501-186912.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,temp,,atmos.186501-186912.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,ucomp,,atmos.186501-186912.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,186501-186912,5yr,mon,vcomp,,atmos.186501-186912.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,hght,,atmos.187001-187412.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,omega,,atmos.187001-187412.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,slp,,atmos.187001-187412.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,t_ref,,atmos.187001-187412.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,t_surf,,atmos.187001-187412.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,temp,,atmos.187001-187412.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,ucomp,,atmos.187001-187412.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187001-187412,5yr,mon,vcomp,,atmos.187001-187412.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,hght,,atmos.187501-187912.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,omega,,atmos.187501-187912.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,slp,,atmos.187501-187912.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,t_ref,,atmos.187501-187912.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,t_surf,,atmos.187501-187912.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,temp,,atmos.187501-187912.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,ucomp,,atmos.187501-187912.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,187501-187912,5yr,mon,vcomp,,atmos.187501-187912.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,hght,,atmos.188001-188412.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,omega,,atmos.188001-188412.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,slp,,atmos.188001-188412.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.slp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,t_ref,,atmos.188001-188412.t_ref,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.t_ref.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,t_surf,,atmos.188001-188412.t_surf,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.t_surf.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,temp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,temp,,atmos.188001-188412.temp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.temp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,ucomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,ucomp,,atmos.188001-188412.ucomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.ucomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,vcomp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188001-188412,5yr,mon,vcomp,,atmos.188001-188412.vcomp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.vcomp.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188501-188912,5yr,mon,hght,,atmos.188501-188912.hght,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.hght.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188501-188912,5yr,mon,omega,,atmos.188501-188912.omega,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.omega.nc
gfdl.ncrc4-intel16-prod-openmp,GFDL,DECK,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,,188501-188912,5yr,mon,slp,,atmos.188501-188912.slp,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.slp.nc
